Geneid	Length
69460	468
20319	2001
24088	2855
229473	4909
76915	874
80890	5755
624713	556
75309	1112
229474	6073
99889	3023
403175	3459
320782	3342
50754	4751
654362	525
73283	539
100042125	1521
229487	2307
229488	4388
320302	2737
368202	949
27059	6414
20091	943
19870	68
19871	71
80877	11512
23937	2703
70762	4199
12480	1245
12479	1845
170643	7287
100502800	1621
100042355	485
80891	1991
11801	2037
229499	2042
329693	3451
27049	5141
546801	1065
213498	5600
625281	348
74485	3988
73182	4501
18211	2588
23920	5102
27371	4758
94315	2053
15191	2245
67707	949
229503	2847
229504	2893
12904	900
18008	6126
12032	3808
73940	2055
100502895	1136
66614	1768
246703	905
214191	2251
404710	5676
100502914	681
17261	2459
76642	983
99870	2806
100042277	1865
100526540	87
387133	89
58176	1912
76927	481
12462	1977
56700	1537
71913	2337
229512	4447
68957	1670
12095	611
12097	471
12096	624
67037	992
229517	3581
20351	3449
16905	3327
72640	5776
100316808	82
53868	1060
83409	571
94232	3372
66256	1183
16800	4850
242093	1245
74200	2999
19769	2538
791281	940
229521	4567
100302730	9833
319830	3629
76022	7584
229524	1825
65111	4628
192195	11270
72296	3844
110196	1461
735260	64
18770	2802
15168	3262
12748	2310
24045	1482
68521	3059
14466	1950
17827	1522
21827	3183
100124470	83
17829	2235
360213	3202
66059	516
68563	404
19729	1022
13636	1642
13638	1225
100038411	1844
13639	1596
11490	2989
77772	2312
329702	2124
22724	3690
545539	1568
57275	668
319945	2188
54124	757
20416	3713
68911	2911
229534	4481
68603	1506
140493	7617
56417	6039
11444	5384
70093	3081
214547	5745
16194	3343
54667	5705
23897	1117
100503469	640
74383	5486
99650	1912
73545	3097
100124481	80
59069	2652
77595	5681
57294	575
68328	1071
23922	1103
78284	1553
30791	2344
74343	2629
229541	5399
229542	1906
26568	2265
229543	4460
18160	4065
67781	1973
20615	1916
66511	3247
20193	615
20196	715
66166	1097
67860	1061
628324	315
20197	712
20198	499
20199	432
20200	719
381493	741
20201	392
20202	488
384997	2229
545541	482
635756	408
619677	3531
229550	491
242100	1109
16939	1779
109314	1183
69332	870
100862387	803
20755	3547
100303744	3547
100862393	571
100042514	704
20756	699
20758	681
20759	647
20760	609
20761	651
20762	752
20763	617
20764	673
20765	639
20754	820
20766	1222
20753	790
229562	231
16447	1902
17235	889
78382	791
67127	708
68720	647
73722	715
73719	724
69611	678
68694	712
67828	717
66195	922
67718	706
76585	731
631101	663
433619	2729
73730	670
66533	1067
545548	549
66344	561
94060	564
630994	297
69514	607
69520	611
74175	717
66203	877
100503731	437
229571	2142
381457	1628
229574	7676
100503169	5954
14246	8413
68723	10658
20129	4146
99681	5823
71325	2066
20195	504
20194	650
399673	1093
207213	2302
399675	1113
399674	1098
399676	1023
668359	2325
100042761	1023
100043188	2247
75778	1730
66198	1251
271944	1316
19885	2503
320747	2943
76602	1030
72634	2650
53814	1135
78523	1601
66353	628
78784	2744
76742	6247
668409	377
22156	2564
545551	2228
20342	1695
70737	5039
229584	7642
19172	949
20341	1685
53970	4189
109334	1958
107650	3692
319916	1877
78266	4632
74937	1085
19185	1252
18720	2536
21427	1436
50874	1241
69269	872
217779	2401
69769	1122
668436	541
20360	2843
213054	8687
100504029	957
56772	2514
57912	2820
229588	1470
171388	1788
229589	3140
75007	2834
71790	1978
100038425	784
76893	2019
84505	4660
67654	734
668448	407
100043305	1119
11863	4370
13038	1482
13040	1355
67981	1511
229593	2841
56205	2962
100861841	892
17210	3488
229595	3856
13601	1899
71807	4440
75137	8419
70767	2732
66292	407
100042889	1726
229599	1395
229600	447
226548	2851
23831	1625
66471	3260
668224	707
67220	1370
22365	2626
229603	8101
194126	2812
100504127	3486
107701	1697
64051	3920
69168	729
621893	393
319176	390
319190	2618
97114	1020
319192	393
15267	578
15077	1825
97122	348
319154	411
319189	493
14129	2589
100504145	2417
19844	165
19845	165
100504171	1749
21748	397
329716	1159
19847	166
100038359	2853
69585	2021
100038464	1673
56338	2801
69870	1402
545554	2586
280411	2509
229613	2828
60365	2616
18632	2590
213119	5044
213121	4054
229615	3095
78373	1362
74414	1796
67845	2265
54215	2642
67583	2051
59020	2463
67549	1765
14616	1394
14613	3109
66659	1756
77578	4652
100504261	1538
258272	963
68058	2989
14263	5319
108097	4277
83679	15208
100504273	464
20333	1815
433632	891
18129	10506
71078	2362
67709	1021
15360	3294
236539	1871
242109	5164
100043461	1851
15495	1785
100043456	1747
545555	635
15496	1607
15493	1800
15494	1769
15497	1802
15492	1852
56185	2042
70560	4388
21384	3567
74362	7862
320613	3221
269470	3428
14547	2871
73806	691
74645	2029
17156	7944
242122	2622
229644	5801
74044	4541
630146	3269
19221	5786
12481	1144
78908	7330
11928	3702
242125	3558
242126	6641
18072	3353
12373	2461
229658	3560
319951	1864
18049	1187
78491	590
70747	4362
22094	645
20957	3437
381463	2835
66641	2798
229663	4201
18176	4470
229665	2342
329727	4979
68183	1422
94093	8868
54524	4416
99543	1736
15257	8049
140917	4288
100503157	633
67489	2910
229672	2093
19260	2728
229675	6727
100125931	3781
18685	3453
99470	6672
433634	2771
269473	7112
20501	4426
624251	785
329731	4317
71887	1721
11853	1056
17454	3772
100504553	859
12340	3187
229681	5991
22414	3573
80281	5000
75269	737
78635	1090
56543	7226
53975	2710
109050	4781
109905	1294
433637	459
11542	2752
433638	1066
11950	1456
70465	3553
12659	2525
100503311	1127
229687	1509
81600	1526
12655	1539
104183	1510
229688	1668
69206	1558
72121	2345
99712	2773
67171	2197
321000	3507
12508	2802
258482	951
16491	1968
229694	5544
109226	1512
16490	11582
242151	1826
229697	1234
319929	666
246691	414
68576	884
229699	2186
229700	3270
99738	3013
229706	6308
67591	1376
11694	1867
229707	3231
229709	3851
12977	4422
280047	662
99662	2270
100038644	1877
329735	5407
14866	911
68312	1305
14867	1152
14864	1202
14863	1047
14862	1294
14865	1672
109674	3650
14686	1629
14679	3211
229714	3686
229715	5031
72023	4191
72522	3011
17306	3247
26442	1217
20661	6755
100502732	5241
68753	1276
100038453	2439
56742	1773
53883	10543
20226	3704
229722	3326
75504	592
100217438	61
67495	2864
99730	1289
99512	4223
100862093	478
229725	3601
76123	3488
329738	2603
20912	2406
320181	5122
66921	3003
66715	2131
329739	5702
74686	1538
100502813	999
229731	3383
57257	5084
80883	5481
99890	4200
625585	1927
545562	1413
100862117	364
109959	1577
100043684	3723
100862123	364
100043686	3723
100862131	364
100043688	3723
100862139	364
100043207	790
11722	1822
67225	3888
100502863	628
12814	7275
229759	4117
13609	3029
68161	1406
69740	1567
66500	9020
58193	3253
22329	3398
64378	3450
229776	4485
66368	1561
13171	3292
109245	5230
229780	3159
72776	4241
15247	2782
229782	4027
77559	9625
20321	2576
114301	2394
74654	1341
433646	1962
229791	5690
75769	4044
76561	2171
387155	73
791377	1228
99586	4437
56195	3364
100502997	673
66568	1698
99887	6224
66789	910
71994	2003
213603	2560
319839	3661
100503044	2759
619318	1127
14066	1876
19299	3399
214137	5091
11304	7248
14630	1470
100503394	1802
99480	2403
791077	119
100043726	905
29815	3301
214459	5330
242202	6728
71647	1156
74057	768
14079	645
100862236	574
67704	976
99526	4014
59006	1153
118449	7116
69608	3857
210529	2625
19142	2607
69895	785
100306957	130
83398	5338
668809	468
229801	2224
71824	1983
384775	757
64580	3489
22239	3599
271970	3690
100047282	210
108058	4461
109676	7547
100862268	1766
100043364	3484
28036	2121
723948	74
723835	68
723920	69
723928	66
723911	75
71643	7048
11924	2217
71481	4795
211550	2137
211556	2391
70617	1603
329753	4188
100038383	1964
402774	2348
18741	2748
13809	4208
435755	1040
170439	5951
13645	4757
319224	3869
242235	1683
20132	1394
68147	1271
12630	2073
66350	1654
12368	1455
66815	1318
99683	4702
77018	7481
71760	2718
66357	1062
100862291	328
68436	595
16842	2460
15107	1720
71519	2331
100503594	2715
74442	5791
23971	2600
100862309	561
56811	3705
433653	672
13722	1122
100862343	411
271981	4108
114249	3732
67553	2620
71793	2988
77669	1912
74776	1211
214133	9181
319478	5619
100316832	79
75208	970
21338	3764
229841	7813
69772	1172
97086	2243
74446	2245
67006	2869
319587	500
66105	2619
110173	3675
668745	678
18033	4118
791324	1395
67547	3707
71038	937
100039350	489
242248	3248
70055	985
19055	2194
59308	1461
229862	957
73284	2721
51788	957
100503440	615
70604	1851
56692	1263
26377	3088
100503465	543
329763	1665
17777	4410
108943	3935
67741	1715
68369	824
11529	2079
11522	1334
69117	1341
100417514	1284
639769	2789
26876	1312
11532	1533
75624	2549
13684	2882
100316706	65
74635	1418
56224	3172
229877	3663
229879	612
381476	2818
18598	2352
22253	9296
12167	5336
56376	6812
229898	3021
229900	5552
55932	2639
14468	2820
14469	2455
229905	2246
229906	1253
109333	6207
320229	3521
320072	1652
621809	921
16911	2049
545572	710
23908	4811
93684	1510
54673	3949
12722	3022
80797	3654
229927	3306
622139	709
99709	2997
100504497	1625
99663	2998
23844	2935
229933	3921
52184	2584
71355	7137
229937	2813
16007	2028
100216343	1700
69219	3747
100504532	648
12042	1760
66421	975
214804	5495
242253	3082
171166	1712
68279	2666
65086	2494
100038607	2419
99167	3696
74245	2629
70951	1920
14707	535
70285	2614
56629	2299
22262	1843
100286843	3174
75015	1014
18749	5081
70892	6075
99633	6052
100038391	4059
381482	2424
100628568	71
100504653	1897
170757	4106
99899	2909
15061	1296
19220	4414
54120	1264
67035	2927
51886	6491
68810	2566
215708	5355
170822	4194
108946	7668
229949	3103
99542	1853
329777	4867
26938	2000
20447	3885
545578	465
70594	1834
66772	1048
72317	495
55993	3327
19352	1686
100217468	45
100217425	61
11364	1845
242259	4098
16875	1978
99686	2164
209584	4404
12972	2507
209601	2009
435766	3042
75540	3493
74435	2650
329780	3451
329782	4170
320840	5922
100502679	2293
53861	2616
387181	71
19218	2018
107869	1801
433667	2654
69207	3664
67144	4092
242274	5918
624759	2832
76131	3323
19892	1843
68151	2769
100312470	921
100312471	921
100039044	839
666513	1056
100499523	102
72098	2605
116940	4328
70143	874
17096	3456
70720	1850
67427	502
17451	1448
56711	4635
66433	696
242285	1379
242286	1181
18619	1412
242291	4636
73872	1205
242297	1995
100504030	590
68053	4735
13122	4172
53378	2553
18201	3507
252838	2852
71510	1077
12319	5722
100039478	333
59021	2057
666752	584
320790	9338
74438	3604
65973	12295
320152	3969
242316	3532
74662	1433
73624	568
100499521	131
67157	2120
100039746	887
71801	2920
76947	1082
100503518	1368
735261	86
60599	5430
12448	3217
72656	4970
381510	2984
100861935	1013
207920	3864
634834	1197
66185	7115
623474	7051
100503583	4572
14579	2257
12557	3462
381511	4298
100503636	1066
100038424	1706
329795	3456
77604	3426
72397	3283
68099	1326
208820	1501
100039988	632
12395	6899
208890	2371
73314	1210
72201	3259
72519	2280
100038514	896
69352	4922
100201	4681
12307	2867
67460	2959
27354	2491
209212	2647
192656	1901
100415915	1852
17389	4576
30952	4708
70568	5646
66302	1875
107568	5070
74087	2134
242341	2503
74988	1259
50500	3053
14590	1326
269513	2895
230025	3174
51813	3868
77032	1587
77593	6007
67735	2122
66625	4545
230027	2613
76132	9342
269514	2479
18992	6272
212377	4467
212390	2386
68493	3632
319564	1872
81006	2370
57756	1105
67490	4335
625732	491
14348	11990
242362	4628
75360	561
13841	7967
75332	891
26409	5763
100038651	2744
100504106	1924
12014	8493
414068	1661
14610	1518
26885	6804
100019	17959
108755	1344
140577	4817
52187	5047
100504166	3850
56228	3522
14409	1820
14408	2251
242377	5578
272009	2939
108767	1925
24018	4153
12801	5807
67652	1073
636187	483
433693	1719
50793	6313
109093	1867
24060	2039
69329	1716
214568	1303
66291	927
30046	9977
12640	691
73696	951
214944	6030
387510	820
73205	3198
100504458	1011
242384	5067
100124458	81
100124457	77
100042132	1087
75471	1264
11428	4319
230073	4943
106021	3842
100504309	325
230075	534
75819	1810
320500	3226
71293	818
66408	5740
622208	2159
15502	5792
387203	79
74255	3273
14595	3976
100628614	83
20731	393
12017	1349
76959	1372
74164	4556
100526501	64
11832	2524
11828	1763
230082	4483
67615	3312
68926	4369
68970	3454
67123	2697
109242	5598
66401	848
329828	4175
100862160	650
73721	1290
76992	708
71901	2109
68922	2491
69638	1247
12804	2267
69961	839
53598	966
550619	1751
18391	1591
14430	2000
16157	1961
20301	1471
100039789	429
100861610	6399
100862170	974
100862177	878
100861618	495
100041579	375
100043920	4068
100041549	1870
100861635	3613
100861647	429
100042539	3558
100504346	867
100039848	495
100039863	1044
100504376	1171
100042555	1953
100862228	974
100862237	974
100042493	831
621580	412
100862261	4068
100861661	1864
100861670	1416
100862247	375
100042519	3613
100042524	1870
545611	4130
100039331	4897
100504239	867
100040035	495
100040048	1044
100504407	1171
16158	2680
73350	485
100861715	3192
24047	720
18829	868
100316865	2385
100861727	3834
277773	1656
230085	3393
56323	2309
67317	3726
100862318	717
269523	3315
60534	2727
56703	4236
66592	1548
230088	3495
22249	6391
320571	4474
100213	5402
329831	1348
21754	3620
12517	1503
54390	1201
19782	275
622404	814
230098	1624
100503819	978
230099	1959
22004	2098
21894	8560
12913	1582
230101	3535
242406	5868
100039672	743
230103	3660
433700	1247
68917	591
242408	1763
242409	4775
56014	2352
56015	939
100039781	913
71406	4086
319973	957
29849	960
29848	963
29846	1099
100040268	1766
29845	1172
53614	4433
384009	2019
442829	2030
12757	1170
50798	5696
623796	2231
73469	5180
100628618	73
17279	2914
100503944	1538
18507	1208
100628590	78
100503954	3058
319885	2524
76238	1226
230119	5606
73405	1578
64424	2944
269529	4634
68512	687
666060	4812
78508	415
69934	2023
66362	1035
242418	7213
230125	4438
230126	2744
100040557	996
329839	1090
100040567	646
72535	2302
75426	2729
74152	3606
381522	5081
100121	3526
21916	2871
272027	3726
433702	3112
22590	955
110805	1116
74753	1558
93966	2310
67628	1367
100503131	845
94181	1904
74735	1432
107684	4114
381605	4305
242425	3998
75691	3552
230145	2216
12819	5319
21812	5666
56737	3055
66212	552
18124	1884
67727	5777
76299	2647
100316708	97
16348	5632
100503154	659
